descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
50151,20150419,486,90,9
50152,20150420,487,88,4
50153,20150421,488,87,8
50154,20150422,489,86,9
50155,20150423,490,85,2
50156,20150424,491,84,7
50157,20150425,492,84,5
50158,20150426,493,83,7
50159,20150427,494,82,9
50160,20150428,495,81,4
50161,20150429,496,80,3
50162,20150430,497,79,3
50163,20150501,498,78,9
50164,20150502,499,77,5
50165,20150503,500,75,4
50166,20150504,501,74,4
50167,20150505,502,73,5
50168,20150506,503,72,10
50169,20150507,504,72,10
50170,20150508,505,71,5
50171,20150509,506,70,8
50172,20150510,507,69,1
50173,20150511,508,68,4
50174,20150512,509,67,5
50175,20150513,510,66,9
50176,20150514,511,65,4
50177,20150515,512,63,1
50178,20150516,513,62,8
50179,20150517,514,61,7
50180,20150518,515,60,1
50181,20150519,516,60,10
50182,20150520,517,59,1
50183,20150521,518,58,9
50184,20150522,519,57,2
50185,20150523,520,56,10
50186,20150524,521,55,3
50187,20150525,522,54,8
50188,20150526,523,53,9
50189,20150527,524,51,5
50190,20150528,525,50,4
50191,20150529,526,49,2
50192,20150530,527,48,9
50193,20150531,528,48,8
50194,20150601,529,47,2
50195,20150602,530,46,8
50196,20150603,531,45,4
50197,20150604,532,44,8
50198,20150605,533,43,5
50199,20150606,534,42,10
50200,20150607,535,41,9
50201,20150608,536,39,9
50202,20150609,537,38,5
50203,20150610,538,37,6
50204,20150611,539,36,10
50205,20150612,540,36,3
50206,20150613,541,35,1
50207,20150614,542,34,5
50208,20150615,543,33,7
50209,20150616,544,32,1
50210,20150617,545,31,10
50211,20150618,546,30,9
50212,20150619,547,28,10
50213,20150620,548,27,1
50214,20150621,549,26,1
50215,20150622,550,25,3
50216,20150623,551,24,3
50217,20150624,552,24,9
50218,20150625,553,23,4
50219,20150626,554,22,10
50220,20150627,555,21,2
50221,20150628,556,20,1
50222,20150629,557,19,4
50223,20150630,558,18,3
50224,20150701,559,17,2
50225,20150702,560,15,8
50226,20150703,561,14,7
50227,20150704,562,13,5
50228,20150705,563,12,3
50229,20150706,564,12,5
50230,20150707,565,11,6
50231,20150708,566,10,9
50232,20150709,567,9,6
50233,20150710,568,8,6
50234,20150711,569,7,9
50235,20150712,570,6,5
50236,20150713,571,5,4
50237,20150714,572,3,6
50238,20150715,573,2,2
50239,20150716,574,1,2
50240,20150717,575,0,10
50241,20150718,576,0,3
50242,20150719,577,120,8
50243,20150720,578,119,5
50244,20150721,579,118,6
50245,20150722,580,117,7
50246,20150723,581,116,6
50247,20150724,582,115,3
50248,20150725,583,114,9
50249,20150726,584,112,4
50250,20150727,585,111,7
50251,20150728,586,110,2
50252,20150729,587,109,3
50253,20150730,588,109,6
50254,20150731,589,108,3
50255,20150801,590,107,6
50256,20150802,591,106,1
50257,20150803,592,105,2
50258,20150804,593,104,9
50259,20150805,594,103,9
50260,20150806,595,102,2
50261,20150807,596,100,5
50262,20150808,597,99,1
50263,20150809,598,98,3
50264,20150810,599,97,5
50265,20150811,600,97,4
50266,20150812,601,96,4
50267,20150813,602,95,3
50268,20150814,603,94,7
50269,20150815,604,93,1
50270,20150816,605,92,10
50271,20150817,606,91,2
50272,20150818,607,89,8
50273,20150819,608,88,6
50274,20150820,609,87,3
50275,20150821,610,86,8
50276,20150822,611,85,7
50277,20150823,612,85,2
50278,20150824,613,84,2
50279,20150825,614,83,5
50280,20150826,615,82,10
50281,20150827,616,81,8
50282,20150828,617,80,7
50283,20150829,618,79,9
50284,20150830,619,78,5
50285,20150831,620,76,4
50286,20150901,621,75,6
50287,20150902,622,74,9
50288,20150903,623,73,6
50289,20150904,624,73,1
50290,20150905,625,72,8
50291,20150906,626,71,10
50292,20150907,627,70,4
50293,20150908,628,69,2
50294,20150909,629,68,9
50295,20150910,630,67,9
50296,20150911,631,66,3
50297,20150912,632,64,9
50298,20150913,633,63,10
50299,20150914,634,62,3
50300,20150915,635,61,8
50301,20150916,636,61,2
50302,20150917,637,60,1
50303,20150918,638,59,5
50304,20150919,639,58,9
50305,20150920,640,57,4
50306,20150921,641,56,6
50307,20150922,642,55,3
50308,20150923,643,54,2
50309,20150924,644,52,5
50310,20150925,645,51,6
50311,20150926,1,50,5
50312,20150927,2,49,4
50313,20150928,3,49,1
50314,20150929,4,48,3
50315,20150930,5,47,10
50316,20151001,6,46,1
50317,20151002,7,45,9
50318,20151003,8,44,9
50319,20151004,9,43,3
50320,20151005,10,42,4
50321,20151006,11,40,8
50322,20151007,12,39,2
50323,20151008,13,38,5
50324,20151009,14,37,9
50325,20151010,15,37,9
50326,20151011,16,36,4
50327,20151012,17,35,4
50328,20151013,18,34,2
50329,20151014,19,33,9
50330,20151015,20,32,5
50331,20151016,21,31,5
50332,20151017,22,29,5
50333,20151018,23,28,4
50334,20151019,24,27,9
50335,20151020,25,26,3
50336,20151021,26,25,7
50337,20151022,27,25,8
50338,20151023,28,24,4
50339,20151024,29,23,8
50340,20151025,30,22,8
50341,20151026,31,21,6
50342,20151027,32,20,7
50343,20151028,33,19,6
50344,20151029,34,18,2
50345,20151030,35,16,5
50346,20151031,36,15,10
50347,20151101,37,14,1
50348,20151102,38,13,1
50349,20151103,39,13,9
50350,20151104,40,12,7
50351,20151105,41,11,6
50352,20151106,42,10,5
50353,20151107,43,9,4
50354,20151108,44,8,10
50355,20151109,45,7,4
50356,20151110,46,6,10
50357,20151111,47,4,8
50358,20151112,48,3,3
50359,20151113,49,2,3
50360,20151114,50,1,7
50361,20151115,51,1,6
50362,20151116,52,0,5
50363,20151117,53,120,10
50364,20151118,54,119,1
50365,20151119,55,118,9
50366,20151120,56,117,8
50367,20151121,57,116,3
50368,20151122,58,115,4
50369,20151123,59,113,5
50370,20151124,60,112,7
50371,20151125,61,111,9
50372,20151126,62,110,6
50373,20151127,63,110,6
50374,20151128,64,109,8
50375,20151129,65,108,10
50376,20151130,66,107,6
50377,20151201,67,106,3
50378,20151202,68,105,5
50379,20151203,69,104,10
50380,20151204,70,103,1
50381,20151205,71,101,10
50382,20151206,72,100,2
50383,20151207,73,99,4
50384,20151208,74,98,2
50385,20151209,75,98,3
50386,20151210,76,97,7
50387,20151211,77,96,4
50388,20151212,78,95,2
50389,20151213,79,94,8
50390,20151214,80,93,9
50391,20151215,81,92,5
50392,20151216,82,90,3
50393,20151217,83,89,5
50394,20151218,84,88,8
50395,20151219,85,87,3
50396,20151220,86,86,7
50397,20151221,87,86,10
50398,20151222,88,85,10
50399,20151223,89,84,3
50400,20151224,90,83,6
50401,20151225,91,82,5
50402,20151226,92,81,4
50403,20151227,93,80,8
50404,20151228,94,79,6
50405,20151229,95,77,2
50406,20151230,96,76,10
50407,20151231,97,75,5
50408,20160101,98,74,1
50409,20160102,99,74,4
50410,20160103,100,73,5
50411,20160104,101,72,2
50412,20160105,102,71,4
50413,20160106,103,70,2
50414,20160107,104,69,8
50415,20160108,105,68,8
50416,20160109,106,67,1
50417,20160110,107,65,1
50418,20160111,108,64,3
50419,20160112,109,63,2
50420,20160113,110,62,3
50421,20160114,111,62,10
50422,20160115,112,61,9
50423,20160116,113,60,10
50424,20160117,114,59,1
50425,20160118,115,58,7
50426,20160119,116,57,6
50427,20160120,117,56,2
50428,20160121,118,55,10
50429,20160122,119,53,9
50430,20160123,120,52,7
50431,20160124,121,51,9
50432,20160125,122,50,3
50433,20160126,123,50,4
50434,20160127,124,49,3
50435,20160128,125,48,6
50436,20160129,126,47,4
50437,20160130,127,46,7
50438,20160131,128,45,1
50439,20160201,129,44,10
50440,20160202,130,43,3
50441,20160203,131,41,5
50442,20160204,132,40,5
50443,20160205,133,39,10
50444,20160206,134,38,9
50445,20160207,135,38,7
50446,20160208,136,37,4
50447,20160209,137,36,5
50448,20160210,138,35,4
50449,20160211,139,34,4
50450,20160212,140,33,9
50451,20160213,141,32,8
50452,20160214,142,30,1
50453,20160215,143,29,1
50454,20160216,144,28,2
50455,20160217,145,27,2
50456,20160218,146,26,1
50457,20160219,147,26,10
50458,20160220,148,25,4
50459,20160221,149,24,5
50460,20160222,150,23,3
50461,20160223,151,22,9
50462,20160224,152,21,10
50463,20160225,153,20,9
50464,20160226,154,19,7
50465,20160227,155,17,3
50466,20160228,156,16,2
50467,20160229,157,15,2
50468,20160301,158,14,1
50469,20160302,159,14,9
50470,20160303,160,13,6
50471,20160304,161,12,6
50472,20160305,162,11,4
50473,20160306,163,10,7
50474,20160307,164,9,2
50475,20160308,165,8,3
50476,20160309,166,7,7
50477,20160310,167,5,8
50478,20160311,168,4,5
50479,20160312,169,3,7
50480,20160313,170,2,1
50481,20160314,171,2,6
50482,20160315,172,1,8
50483,20160316,173,0,4
50484,20160317,174,120,6
50485,20160318,175,119,7
50486,20160319,176,118,7
50487,20160320,177,117,6
50488,20160321,178,116,4
50489,20160322,179,114,9
50490,20160323,180,113,4
50491,20160324,181,112,2
50492,20160325,182,111,10
50493,20160326,183,111,3
50494,20160327,184,110,6
50495,20160328,185,109,4
50496,20160329,186,108,10
50497,20160330,187,107,8
50498,20160331,188,106,10
50499,20160401,189,105,8
50500,20160402,190,104,4
50501,20160403,191,102,7
50502,20160404,192,101,3
50503,20160405,193,100,1
50504,20160406,194,99,7
50505,20160407,195,99,1
50506,20160408,196,98,6
50507,20160409,197,97,6
50508,20160410,198,96,8
50509,20160411,199,95,5
50510,20160412,200,94,2
50511,20160413,201,93,6
50512,20160414,202,91,10
50513,20160415,203,90,5
50514,20160416,204,89,8
50515,20160417,205,88,6
50516,20160418,206,87,2
50517,20160419,207,87,6
50518,20160420,208,86,1
50519,20160421,209,85,8
50520,20160422,210,84,2
50521,20160423,211,83,7
50522,20160424,212,82,5
50523,20160425,213,81,5
50524,20160426,214,80,7
50525,20160427,215,78,6
50526,20160428,216,77,8
50527,20160429,217,76,9
50528,20160430,218,75,4
50529,20160501,219,75,10
50530,20160502,220,74,9
50531,20160503,221,73,2
50532,20160504,222,72,10
50533,20160505,223,71,1
50534,20160506,224,70,2
50535,20160507,225,69,3
50536,20160508,226,68,5
50537,20160509,227,66,8
50538,20160510,228,65,3
50539,20160511,229,64,5
50540,20160512,230,63,5
50541,20160513,231,63,2
50542,20160514,232,62,6
50543,20160515,233,61,6
50544,20160516,234,60,8
50545,20160517,235,59,2
50546,20160518,236,58,2
50547,20160519,237,57,6
50548,20160520,238,56,6
50549,20160521,239,54,4
50550,20160522,240,53,10
50551,20160523,241,52,5
50552,20160524,242,51,9
50553,20160525,243,51,4
50554,20160526,244,50,2
50555,20160527,245,49,4
50556,20160528,246,48,4
50557,20160529,247,47,7
50558,20160530,248,46,7
50559,20160531,249,45,6
50560,20160601,250,44,8
50561,20160602,251,42,7
50562,20160603,252,41,2
50563,20160604,253,40,5
50564,20160605,254,39,6
50565,20160606,255,39,3
50566,20160607,256,38,4
50567,20160608,257,37,9
50568,20160609,258,36,7
50569,20160610,259,35,8
50570,20160611,260,34,9
50571,20160612,261,33,6
50572,20160613,262,31,7
50573,20160614,263,30,8
50574,20160615,264,29,5
50575,20160616,265,28,10
50576,20160617,266,27,10
50577,20160618,267,27,5
50578,20160619,268,26,4
50579,20160620,269,25,6
50580,20160621,270,24,1
50581,20160622,271,23,6
50582,20160623,272,22,7
50583,20160624,273,21,6
50584,20160625,274,20,4
50585,20160626,275,18,1
50586,20160627,276,17,4
50587,20160628,277,16,1
50588,20160629,278,15,5
50589,20160630,279,15,3
50590,20160701,280,14,7
50591,20160702,281,13,7
50592,20160703,282,12,10
50593,20160704,283,11,10
50594,20160705,284,10,2
50595,20160706,285,9,7
50596,20160707,286,8,9
50597,20160708,287,6,2
50598,20160709,288,5,1
50599,20160710,289,4,3
50600,20160711,290,3,3
50601,20160712,291,3,1
50602,20160713,292,2,6
50603,20160714,293,1,6
50604,20160715,294,0,5
50605,20160716,295,120,4
50606,20160717,296,119,4
50607,20160718,297,118,1
50608,20160719,298,117,1
50609,20160720,299,115,10
50610,20160721,300,114,3
50611,20160722,301,113,5
50612,20160723,302,112,4
50613,20160724,303,112,2
50614,20160725,304,111,4
50615,20160726,305,110,3
50616,20160727,306,109,3
50617,20160728,307,108,3
50618,20160729,308,107,8
50619,20160730,309,106,2
50620,20160731,310,105,5
50621,20160801,311,103,4
50622,20160802,312,102,1
50623,20160803,313,101,1
50624,20160804,314,100,9
50625,20160805,315,100,4
50626,20160806,316,99,4
50627,20160807,317,98,4
50628,20160808,318,97,2
50629,20160809,319,96,10
50630,20160810,320,95,7
50631,20160811,321,94,4
50632,20160812,322,92,6
50633,20160813,323,91,1
50634,20160814,324,90,8
50635,20160815,325,89,2
50636,20160816,326,88,6
50637,20160817,327,88,4
50638,20160818,328,87,6
50639,20160819,329,86,4
50640,20160820,330,85,8
50641,20160821,331,84,6
50642,20160822,332,83,7
50643,20160823,333,82,7
50644,20160824,334,81,3
50645,20160825,335,79,5
50646,20160826,336,78,5
50647,20160827,337,77,4
50648,20160828,338,76,6
50649,20160829,339,76,6
50650,20160830,340,75,3
50651,20160831,341,74,8
50652,20160901,342,73,6
50653,20160902,343,72,8
50654,20160903,344,71,4
50655,20160904,345,70,9
50656,20160905,346,69,2
50657,20160906,347,67,9
50658,20160907,348,66,7
50659,20160908,349,65,2
50660,20160909,350,64,1
50661,20160910,351,64,1
50662,20160911,352,63,5
50663,20160912,353,62,2
50664,20160913,354,61,5
50665,20160914,355,60,5
50666,20160915,356,59,3
50667,20160916,357,58,3
50668,20160917,358,57,3
50669,20160918,359,55,4
50670,20160919,360,54,5
50671,20160920,361,53,6
50672,20160921,362,52,7
50673,20160922,363,52,8
50674,20160923,364,51,4
50675,20160924,365,50,9
50676,20160925,366,49,6
50677,20160926,367,48,1
50678,20160927,368,47,5
50679,20160928,369,46,10
50680,20160929,370,45,5
50681,20160930,371,43,2
50682,20161001,372,42,4
50683,20161002,373,41,2
50684,20161003,374,40,5
50685,20161004,375,40,10
50686,20161005,376,39,9
50687,20161006,377,38,3
50688,20161007,378,37,7
50689,20161008,379,36,3
50690,20161009,380,35,6
50691,20161010,381,34,3
50692,20161011,382,32,6
50693,20161012,383,31,3
50694,20161013,384,30,6
50695,20161014,385,29,1
50696,20161015,386,28,8
50697,20161016,387,28,10
50698,20161017,388,27,2
50699,20161018,389,26,5
50700,20161019,390,25,5
50701,20161020,391,24,5
50702,20161021,392,23,8
50703,20161022,393,22,9
50704,20161023,394,21,9
50705,20161024,395,19,3
50706,20161025,396,18,9
50707,20161026,397,17,9
50708,20161027,398,16,4
50709,20161028,399,16,4
50710,20161029,400,15,7
50711,20161030,401,14,4
50712,20161031,402,13,1
50713,20161101,403,12,3
50714,20161102,404,11,4
50715,20161103,405,10,1
50716,20161104,406,9,6
50717,20161105,407,7,7
50718,20161106,408,6,7
50719,20161107,409,5,2
50720,20161108,410,4,3
50721,20161109,411,4,1
50722,20161110,412,3,10
50723,20161111,413,2,1
50724,20161112,414,1,9
50725,20161113,415,0,9
50726,20161114,416,120,5
50727,20161115,417,119,3
50728,20161116,418,118,9
50729,20161117,419,116,7
50730,20161118,420,115,8
50731,20161119,421,114,7
50732,20161120,422,113,4
50733,20161121,423,113,10
50734,20161122,424,112,8
50735,20161123,425,111,6
50736,20161124,426,110,10
50737,20161125,427,109,10
50738,20161126,428,108,7
50739,20161127,429,107,2
50740,20161128,430,106,8
50741,20161129,431,104,10
50742,20161130,432,103,8
50743,20161201,433,102,10
50744,20161202,434,101,7
50745,20161203,435,101,9
50746,20161204,436,100,1
50747,20161205,437,99,6
50748,20161206,438,98,9
50749,20161207,439,97,5
50750,20161208,440,96,9
50751,20161209,441,95,2
50752,20161210,442,93,5
50753,20161211,443,92,1
50754,20161212,444,91,1
50755,20161213,445,90,4
50756,20161214,446,89,8
50757,20161215,447,89,1
50758,20161216,448,88,1
50759,20161217,449,87,3
50760,20161218,450,86,3
50761,20161219,451,85,5
50762,20161220,452,84,8
50763,20161221,453,83,6
50764,20161222,454,82,6
50765,20161223,455,80,4
50766,20161224,456,79,3
50767,20161225,457,78,9
50768,20161226,458,77,10
50769,20161227,459,77,5
50770,20161228,460,76,7
50771,20161229,461,75,3
50772,20161230,462,74,5
50773,20161231,463,73,8
50774,20170101,464,72,5
50775,20170102,465,71,4
50776,20170103,466,70,6
50777,20170104,467,68,2
50778,20170105,468,67,3
50779,20170106,469,66,8
50780,20170107,470,65,5
50781,20170108,471,65,7
50782,20170109,472,64,6
50783,20170110,473,63,1
50784,20170111,474,62,5
50785,20170112,475,61,8
50786,20170113,476,60,6
50787,20170114,477,59,10
50788,20170115,478,58,7
50789,20170116,479,56,8
50790,20170117,480,55,10
50791,20170118,481,54,4
50792,20170119,482,53,3
50793,20170120,483,53,7
50794,20170121,484,52,1
50795,20170122,485,51,2
50796,20170123,486,50,8
50797,20170124,487,49,7
50798,20170125,488,48,7
50799,20170126,489,47,2
50800,20170127,490,46,9
50801,20170128,491,44,6
50802,20170129,492,43,8
50803,20170130,493,42,10
50804,20170131,494,41,2
50805,20170201,495,41,3
50806,20170202,496,40,1
50807,20170203,497,39,8
50808,20170204,498,38,6
50809,20170205,499,37,6
50810,20170206,500,36,8
50811,20170207,501,35,10
50812,20170208,502,33,3
50813,20170209,503,32,1
50814,20170210,504,31,6
50815,20170211,505,30,9
50816,20170212,506,29,7
50817,20170213,507,29,3
50818,20170214,508,28,9
50819,20170215,509,27,8
50820,20170216,510,26,10
50821,20170217,511,25,6
50822,20170218,512,24,1
50823,20170219,513,23,9
50824,20170220,514,22,7
50825,20170221,515,20,4
50826,20170222,516,19,9
50827,20170223,517,18,7
50828,20170224,518,17,1
50829,20170225,519,17,10
50830,20170226,520,16,10
50831,20170227,521,15,1
50832,20170228,522,14,6
50833,20170301,523,13,2
50834,20170302,524,12,1
50835,20170303,525,11,6
50836,20170304,526,10,8
50837,20170305,527,8,6
50838,20170306,528,7,6
50839,20170307,529,6,2
50840,20170308,530,5,8
50841,20170309,531,5,1
50842,20170310,532,4,9
50843,20170311,533,3,1
50844,20170312,534,2,5
50845,20170313,535,1,5
50846,20170314,536,0,7
50847,20170315,537,120,10
50848,20170316,538,119,1
50849,20170317,539,117,8
50850,20170318,540,116,3
50851,20170319,541,115,1
50852,20170320,542,114,6
50853,20170321,543,114,9
50854,20170322,544,113,2
50855,20170323,545,112,6
50856,20170324,546,111,7
50857,20170325,547,110,5
50858,20170326,548,109,5
50859,20170327,549,108,10
50860,20170328,550,107,7
50861,20170329,551,105,6
50862,20170330,552,104,6
50863,20170331,553,103,7
50864,20170401,554,102,5
50865,20170402,555,102,5
50866,20170403,556,101,8
50867,20170404,557,100,8
50868,20170405,558,99,6
50869,20170406,559,98,7
50870,20170407,560,97,4
50871,20170408,561,96,3
50872,20170409,562,94,7
50873,20170410,563,93,10
50874,20170411,564,92,8
50875,20170412,565,91,8
50876,20170413,566,90,6
50877,20170414,567,90,2
50878,20170415,568,89,10
50879,20170416,569,88,1
50880,20170417,570,87,7
50881,20170418,571,86,1
50882,20170419,572,85,2
50883,20170420,573,84,7
50884,20170421,574,83,8
50885,20170422,575,81,6
50886,20170423,576,80,10
50887,20170424,577,79,7
50888,20170425,578,78,8
50889,20170426,579,78,4
50890,20170427,580,77,4
50891,20170428,581,76,4
50892,20170429,582,75,8
50893,20170430,583,74,9
50894,20170501,584,73,4
50895,20170502,585,72,3
50896,20170503,586,71,10
50897,20170504,587,69,3
50898,20170505,588,68,1
50899,20170506,589,67,10
50900,20170507,590,66,1
50901,20170508,591,66,7
50902,20170509,592,65,3
50903,20170510,593,64,1
50904,20170511,594,63,3
50905,20170512,595,62,1
50906,20170513,596,61,3
50907,20170514,597,60,4
50908,20170515,598,59,9
50909,20170516,599,57,3
50910,20170517,600,56,5
50911,20170518,601,55,7
50912,20170519,602,54,2
50913,20170520,603,54,5
50914,20170521,604,53,3
50915,20170522,605,52,6
50916,20170523,606,51,8
50917,20170524,607,50,7
50918,20170525,608,49,2
50919,20170526,609,48,5
50920,20170527,610,47,8
50921,20170528,611,45,8
50922,20170529,612,44,5
50923,20170530,613,43,9
50924,20170531,614,42,8
50925,20170601,615,42,5
50926,20170602,616,41,9
50927,20170603,617,40,1
50928,20170604,618,39,2
50929,20170605,619,38,1
50930,20170606,620,37,6
50931,20170607,621,36,9
50932,20170608,622,34,4
50933,20170609,623,33,3
50934,20170610,624,32,5
50935,20170611,625,31,3
50936,20170612,626,30,9
50937,20170613,627,30,9
50938,20170614,628,29,1
50939,20170615,629,28,6
50940,20170616,630,27,3
50941,20170617,631,26,1
50942,20170618,632,25,5
50943,20170619,633,24,4
50944,20170620,634,23,2
50945,20170621,635,21,10
50946,20170622,636,20,2
50947,20170623,637,19,9
